통계년월,통계시도명,통계시군구명,성별,수급자구분,연령구간,수급자수
202001,부산광역시,동구,여성,특례수급자,40~49세,15
202001,부산광역시,동구,남성,일반수급자,7세미만,37
202001,부산광역시,동구,여성,특례수급자,50~59세,26
202001,부산광역시,동구,남성,일반수급자,65~69세,416
202001,부산광역시,동구,여성,특례수급자,60~64세,17
202001,부산광역시,동구,여성,특례수급자,65~69세,14
202001,부산광역시,동구,여성,특례수급자,70~74세,16
202001,부산광역시,동구,여성,특례수급자,75~79세,18
202001,부산광역시,동구,여성,특례수급자,80~89세,12
202001,부산광역시,동구,여성,특례수급자,90세이상,2
202001,부산광역시,동구,남성,일반수급자,70~74세,285
202001,부산광역시,동구,남성,일반수급자,75~79세,227
202001,부산광역시,동구,남성,일반수급자,80~89세,216
202001,부산광역시,동구,남성,일반수급자,90세이상,13
202001,부산광역시,동구,여성,일반수급자,7세미만,35
202001,부산광역시,동구,여성,일반수급자,7~12세,156
202001,부산광역시,동구,여성,일반수급자,13~15세,83
202001,부산광역시,동구,여성,일반수급자,16~18세,102
202001,부산광역시,동구,여성,일반수급자,19~29세,122
202001,부산광역시,동구,남성,일반수급자,7~12세,136
202001,부산광역시,동구,여성,일반수급자,30~39세,82
202001,부산광역시,동구,여성,일반수급자,40~49세,253
202001,부산광역시,동구,여성,일반수급자,50~59세,340
202001,부산광역시,동구,여성,일반수급자,60~64세,303
202001,부산광역시,동구,여성,일반수급자,65~69세,363
202001,부산광역시,동구,여성,일반수급자,70~74세,423
202001,부산광역시,동구,여성,일반수급자,75~79세,522
202001,부산광역시,동구,여성,일반수급자,80~89세,661
202001,부산광역시,동구,여성,일반수급자,90세이상,96
202001,부산광역시,동구,남성,일반수급자,13~15세,79
202001,부산광역시,동구,남성,조건부수급자,7세미만,22
202001,부산광역시,동구,남성,조건부수급자,7~12세,48
202001,부산광역시,동구,남성,조건부수급자,13~15세,26
202001,부산광역시,동구,남성,조건부수급자,16~18세,43
202001,부산광역시,동구,남성,조건부수급자,19~29세,125
202001,부산광역시,동구,남성,조건부수급자,30~39세,23
202001,부산광역시,동구,남성,조건부수급자,40~49세,74
202001,부산광역시,동구,남성,조건부수급자,50~59세,175
202001,부산광역시,동구,남성,조건부수급자,60~64세,81
202001,부산광역시,동구,남성,조건부수급자,65~69세,14
202001,부산광역시,동구,남성,조건부수급자,70~74세,3
202001,부산광역시,동구,남성,조건부수급자,75~79세,5
202001,부산광역시,동구,남성,일반수급자,16~18세,127
202001,부산광역시,동구,남성,조건부수급자,80~89세,1
202001,부산광역시,동구,여성,조건부수급자,7세미만,16
202001,부산광역시,동구,여성,조건부수급자,7~12세,37
202001,부산광역시,동구,여성,조건부수급자,13~15세,22
202001,부산광역시,동구,여성,조건부수급자,16~18세,40
202001,부산광역시,동구,남성,일반수급자,19~29세,115
202001,부산광역시,영도구,여성,조건부수급자,30~39세,41
202001,부산광역시,영도구,여성,조건부수급자,40~49세,141
202001,부산광역시,영도구,남성,일반수급자,19~29세,141
202001,부산광역시,영도구,여성,조건부수급자,50~59세,156
202001,부산광역시,영도구,여성,조건부수급자,60~64세,63
202001,부산광역시,영도구,여성,조건부수급자,65~69세,17
202001,부산광역시,영도구,여성,조건부수급자,70~74세,7
202001,부산광역시,영도구,여성,조건부수급자,75~79세,11
202001,부산광역시,영도구,여성,조건부수급자,80~89세,24
202001,부산광역시,영도구,여성,조건부수급자,90세이상,3
202001,부산광역시,영도구,남성,시설수급자,7세미만,10
202001,부산광역시,영도구,남성,시설수급자,7~12세,21
202001,부산광역시,영도구,남성,시설수급자,13~15세,7
202001,부산광역시,영도구,남성,시설수급자,16~18세,10
202001,부산광역시,영도구,남성,시설수급자,19~29세,5
202001,부산광역시,영도구,남성,시설수급자,30~39세,8
202001,부산광역시,영도구,남성,시설수급자,40~49세,5
202001,부산광역시,영도구,남성,시설수급자,50~59세,2
202001,부산광역시,영도구,남성,시설수급자,60~64세,1
202001,부산광역시,영도구,남성,일반수급자,30~39세,124
202001,부산광역시,영도구,남성,시설수급자,65~69세,2
202001,부산광역시,영도구,남성,시설수급자,70~74세,5
202001,부산광역시,영도구,남성,시설수급자,75~79세,5
202001,부산광역시,영도구,남성,일반수급자,40~49세,405
202001,부산광역시,영도구,남성,시설수급자,80~89세,8
202001,부산광역시,영도구,남성,시설수급자,90세이상,1
202001,부산광역시,영도구,여성,시설수급자,7세미만,9
202001,부산광역시,영도구,여성,시설수급자,7~12세,10
202001,부산광역시,영도구,여성,시설수급자,13~15세,11
202001,부산광역시,영도구,여성,시설수급자,16~18세,10
202001,부산광역시,영도구,여성,시설수급자,19~29세,11
202001,부산광역시,영도구,여성,시설수급자,30~39세,16
202001,부산광역시,영도구,여성,시설수급자,40~49세,10
202001,부산광역시,영도구,여성,시설수급자,50~59세,4
202001,부산광역시,영도구,여성,시설수급자,60~64세,3
202001,부산광역시,영도구,남성,일반수급자,50~59세,881
202001,부산광역시,영도구,여성,시설수급자,65~69세,1
202001,부산광역시,영도구,여성,시설수급자,70~74세,2
202001,부산광역시,영도구,여성,시설수급자,75~79세,11
202001,부산광역시,영도구,여성,시설수급자,80~89세,16
202001,부산광역시,영도구,여성,시설수급자,90세이상,5
202001,부산광역시,영도구,남성,특례수급자,13~15세,1
202001,부산광역시,영도구,남성,특례수급자,16~18세,1
202001,부산광역시,영도구,남성,특례수급자,19~29세,3
202001,부산광역시,영도구,남성,특례수급자,30~39세,2
202001,부산광역시,영도구,남성,특례수급자,40~49세,1
202001,부산광역시,영도구,남성,일반수급자,60~64세,537
202001,부산광역시,영도구,남성,특례수급자,50~59세,21
202001,부산광역시,영도구,남성,특례수급자,60~64세,18
202001,부산광역시,영도구,남성,특례수급자,65~69세,3
202001,부산광역시,영도구,남성,특례수급자,70~74세,2
202001,부산광역시,영도구,남성,특례수급자,75~79세,6
202001,부산광역시,영도구,남성,특례수급자,80~89세,8
202001,부산광역시,영도구,여성,특례수급자,7~12세,1
202001,부산광역시,영도구,여성,특례수급자,16~18세,1
202001,부산광역시,영도구,여성,특례수급자,19~29세,4
202001,부산광역시,영도구,여성,특례수급자,40~49세,3
202001,부산광역시,영도구,여성,특례수급자,50~59세,8
202001,부산광역시,영도구,여성,특례수급자,60~64세,11
202001,부산광역시,영도구,여성,특례수급자,70~74세,6
202001,부산광역시,영도구,여성,특례수급자,75~79세,12
202001,부산광역시,영도구,여성,특례수급자,80~89세,10
202001,부산광역시,영도구,여성,특례수급자,90세이상,1
202001,부산광역시,영도구,여성,기타수급자,13~15세,1
202001,부산광역시,영도구,남성,일반수급자,65~69세,525
202001,부산광역시,영도구,남성,일반수급자,70~74세,365
202001,부산광역시,영도구,남성,일반수급자,75~79세,344
202001,부산광역시,영도구,남성,일반수급자,80~89세,300
202001,부산광역시,영도구,남성,일반수급자,90세이상,17
202001,부산광역시,영도구,여성,일반수급자,7세미만,56
202001,부산광역시,영도구,남성,일반수급자,7~12세,184
202001,부산광역시,영도구,여성,일반수급자,7~12세,188
202001,부산광역시,영도구,여성,일반수급자,13~15세,134
202001,부산광역시,영도구,여성,일반수급자,16~18세,177
202001,부산광역시,영도구,여성,일반수급자,19~29세,162
202001,부산광역시,영도구,여성,일반수급자,30~39세,132
202001,부산광역시,영도구,여성,일반수급자,40~49세,370
202001,부산광역시,영도구,여성,일반수급자,50~59세,601
202001,부산광역시,영도구,여성,일반수급자,60~64세,454
202001,부산광역시,영도구,여성,일반수급자,65~69세,514
202001,부산광역시,영도구,남성,일반수급자,13~15세,153
202001,부산광역시,영도구,여성,일반수급자,70~74세,636
202001,부산광역시,영도구,여성,일반수급자,75~79세,748
202001,부산광역시,영도구,남성,일반수급자,7세미만,51
202001,부산광역시,영도구,여성,일반수급자,80~89세,851
202001,부산광역시,영도구,여성,일반수급자,90세이상,146
202001,부산광역시,영도구,남성,조건부수급자,7세미만,30
202001,부산광역시,영도구,남성,조건부수급자,7~12세,43
202001,부산광역시,영도구,남성,조건부수급자,13~15세,24
202001,부산광역시,영도구,남성,조건부수급자,16~18세,48
202001,부산광역시,영도구,남성,조건부수급자,19~29세,141
202001,부산광역시,영도구,남성,조건부수급자,30~39세,26
202001,부산광역시,영도구,남성,조건부수급자,40~49세,78
202001,부산광역시,영도구,남성,일반수급자,16~18세,190
202001,부산광역시,영도구,남성,조건부수급자,50~59세,186
202001,부산광역시,영도구,남성,조건부수급자,60~64세,91
202001,부산광역시,영도구,남성,조건부수급자,65~69세,13
202001,부산광역시,영도구,남성,조건부수급자,70~74세,6
202001,부산광역시,영도구,남성,조건부수급자,75~79세,3
202001,부산광역시,영도구,남성,조건부수급자,80~89세,4
202001,부산광역시,영도구,남성,조건부수급자,90세이상,1
202001,부산광역시,영도구,여성,조건부수급자,7세미만,16
202001,부산광역시,영도구,여성,조건부수급자,7~12세,46
202001,부산광역시,영도구,여성,조건부수급자,13~15세,28
202001,부산광역시,영도구,여성,조건부수급자,16~18세,49
202001,부산광역시,영도구,여성,조건부수급자,19~29세,144
202001,부산광역시,부산진구,남성,일반수급자,19~29세,368
202001,부산광역시,부산진구,여성,조건부수급자,19~29세,206
202001,부산광역시,부산진구,여성,조건부수급자,30~39세,63
202001,부산광역시,부산진구,여성,조건부수급자,40~49세,186
202001,부산광역시,부산진구,여성,조건부수급자,50~59세,246
202001,부산광역시,부산진구,여성,조건부수급자,60~64세,80
202001,부산광역시,부산진구,여성,조건부수급자,65~69세,19
202001,부산광역시,부산진구,여성,조건부수급자,70~74세,11
202001,부산광역시,부산진구,여성,조건부수급자,75~79세,18
202001,부산광역시,부산진구,여성,조건부수급자,80~89세,19
202001,부산광역시,부산진구,여성,조건부수급자,90세이상,1
202001,부산광역시,부산진구,남성,일반수급자,30~39세,232
202001,부산광역시,부산진구,남성,시설수급자,7세미만,1
202001,부산광역시,부산진구,남성,시설수급자,7~12세,4
202001,부산광역시,부산진구,남성,시설수급자,13~15세,3
202001,부산광역시,부산진구,남성,시설수급자,16~18세,7
202001,부산광역시,부산진구,남성,시설수급자,19~29세,14
202001,부산광역시,부산진구,남성,시설수급자,30~39세,4
202001,부산광역시,부산진구,남성,시설수급자,40~49세,4
202001,부산광역시,부산진구,남성,시설수급자,50~59세,2
202001,부산광역시,부산진구,남성,시설수급자,60~64세,4
202001,부산광역시,부산진구,남성,시설수급자,65~69세,4
202001,부산광역시,부산진구,남성,시설수급자,70~74세,2
202001,부산광역시,부산진구,남성,시설수급자,75~79세,2
202001,부산광역시,부산진구,남성,시설수급자,80~89세,2
202001,부산광역시,부산진구,여성,시설수급자,7세미만,2
202001,부산광역시,부산진구,여성,시설수급자,7~12세,6
202001,부산광역시,부산진구,여성,시설수급자,13~15세,3
202001,부산광역시,부산진구,여성,시설수급자,19~29세,15
202001,부산광역시,부산진구,여성,시설수급자,30~39세,8
202001,부산광역시,부산진구,여성,시설수급자,40~49세,10
202001,부산광역시,부산진구,남성,일반수급자,40~49세,614
202001,부산광역시,부산진구,여성,시설수급자,50~59세,3
202001,부산광역시,부산진구,여성,시설수급자,60~64세,2
202001,부산광역시,부산진구,여성,시설수급자,65~69세,2
202001,부산광역시,부산진구,여성,시설수급자,70~74세,4
202001,부산광역시,부산진구,여성,시설수급자,75~79세,7
202001,부산광역시,부산진구,여성,시설수급자,80~89세,34
202001,부산광역시,부산진구,여성,시설수급자,90세이상,2
202001,부산광역시,부산진구,남성,특례수급자,7세미만,1
202001,부산광역시,부산진구,남성,특례수급자,7~12세,3
202001,부산광역시,부산진구,남성,특례수급자,13~15세,2
202001,부산광역시,부산진구,남성,특례수급자,16~18세,6
202001,부산광역시,부산진구,남성,특례수급자,19~29세,14
202001,부산광역시,부산진구,남성,일반수급자,50~59세,1279
202001,부산광역시,부산진구,남성,특례수급자,30~39세,8
202001,부산광역시,부산진구,남성,특례수급자,40~49세,27
202001,부산광역시,부산진구,남성,특례수급자,50~59세,51
202001,부산광역시,부산진구,남성,특례수급자,60~64세,23
202001,부산광역시,부산진구,남성,특례수급자,65~69세,9
202001,부산광역시,부산진구,남성,특례수급자,70~74세,15
202001,부산광역시,부산진구,남성,일반수급자,7세미만,92
202001,부산광역시,부산진구,남성,특례수급자,75~79세,9
202001,부산광역시,부산진구,남성,특례수급자,80~89세,15
202001,부산광역시,부산진구,여성,특례수급자,7세미만,1
202001,부산광역시,부산진구,여성,특례수급자,7~12세,2
202001,부산광역시,부산진구,여성,특례수급자,13~15세,1
202001,부산광역시,부산진구,여성,특례수급자,16~18세,2
202001,부산광역시,부산진구,여성,특례수급자,19~29세,9
202001,부산광역시,부산진구,남성,일반수급자,60~64세,799
202001,부산광역시,부산진구,여성,특례수급자,30~39세,7
202001,부산광역시,부산진구,여성,특례수급자,40~49세,11
202001,부산광역시,부산진구,남성,일반수급자,65~69세,820
202001,부산광역시,부산진구,여성,특례수급자,50~59세,44
202001,부산광역시,부산진구,여성,특례수급자,60~64세,32
202001,부산광역시,부산진구,여성,특례수급자,65~69세,12
202001,부산광역시,부산진구,여성,특례수급자,70~74세,22
202001,부산광역시,부산진구,여성,특례수급자,75~79세,29
202001,부산광역시,부산진구,여성,특례수급자,80~89세,19
202001,부산광역시,부산진구,여성,특례수급자,90세이상,1
202001,부산광역시,부산진구,남성,일반수급자,70~74세,580
202001,부산광역시,부산진구,남성,일반수급자,75~79세,448
202001,부산광역시,부산진구,남성,일반수급자,80~89세,412
202001,부산광역시,부산진구,남성,일반수급자,90세이상,19
202001,부산광역시,부산진구,여성,일반수급자,7세미만,101
202001,부산광역시,부산진구,여성,일반수급자,7~12세,304
202001,부산광역시,부산진구,여성,일반수급자,13~15세,199
202001,부산광역시,부산진구,남성,일반수급자,7~12세,351
202001,부산광역시,부산진구,여성,일반수급자,16~18세,334
202001,부산광역시,부산진구,여성,일반수급자,19~29세,459
202001,부산광역시,부산진구,여성,일반수급자,30~39세,269
202001,부산광역시,부산진구,여성,일반수급자,40~49세,654
202001,부산광역시,부산진구,여성,일반수급자,50~59세,892
202001,부산광역시,부산진구,여성,일반수급자,60~64세,675
202001,부산광역시,부산진구,여성,일반수급자,65~69세,752
202001,부산광역시,부산진구,여성,일반수급자,70~74세,874
202001,부산광역시,부산진구,여성,일반수급자,75~79세,982
202001,부산광역시,부산진구,여성,일반수급자,80~89세,1305
202001,부산광역시,부산진구,남성,일반수급자,13~15세,218
202001,부산광역시,부산진구,여성,일반수급자,90세이상,215
202001,부산광역시,부산진구,남성,조건부수급자,7세미만,27
202001,부산광역시,부산진구,남성,조건부수급자,7~12세,73
202001,부산광역시,부산진구,남성,조건부수급자,13~15세,46
202001,부산광역시,부산진구,남성,조건부수급자,16~18세,51
202001,부산광역시,부산진구,남성,조건부수급자,19~29세,223
202001,부산광역시,부산진구,남성,조건부수급자,30~39세,47
202001,부산광역시,부산진구,남성,조건부수급자,40~49세,126
202001,부산광역시,부산진구,남성,조건부수급자,50~59세,266
202001,부산광역시,부산진구,남성,조건부수급자,60~64세,133
202001,부산광역시,부산진구,남성,조건부수급자,65~69세,17
202001,부산광역시,부산진구,남성,일반수급자,16~18세,317
202001,부산광역시,부산진구,남성,조건부수급자,70~74세,7
202001,부산광역시,부산진구,남성,조건부수급자,75~79세,5
202001,부산광역시,부산진구,남성,조건부수급자,80~89세,5
202001,부산광역시,부산진구,여성,조건부수급자,7세미만,39
202001,부산광역시,부산진구,여성,조건부수급자,7~12세,46
202001,부산광역시,부산진구,여성,조건부수급자,13~15세,47
202001,부산광역시,부산진구,여성,조건부수급자,16~18세,55
202001,부산광역시,동래구,여성,조건부수급자,30~39세,21
202001,부산광역시,동래구,남성,일반수급자,19~29세,219
202001,부산광역시,동래구,여성,조건부수급자,40~49세,83
202001,부산광역시,동래구,여성,조건부수급자,50~59세,111
202001,부산광역시,동래구,여성,조건부수급자,60~64세,35
202001,부산광역시,동래구,여성,조건부수급자,65~69세,3
202001,부산광역시,동래구,여성,조건부수급자,70~74세,3
202001,부산광역시,동래구,여성,조건부수급자,75~79세,5
202001,부산광역시,동래구,여성,조건부수급자,80~89세,8
202001,부산광역시,동래구,여성,조건부수급자,90세이상,2
202001,부산광역시,동래구,남성,시설수급자,7세미만,29
202001,부산광역시,동래구,남성,시설수급자,7~12세,16
202001,부산광역시,동래구,남성,시설수급자,13~15세,19
202001,부산광역시,동래구,남성,시설수급자,16~18세,14
202001,부산광역시,동래구,남성,시설수급자,19~29세,4
202001,부산광역시,동래구,남성,시설수급자,30~39세,7
202001,부산광역시,동래구,남성,시설수급자,40~49세,21
202001,부산광역시,동래구,남성,시설수급자,50~59세,62
202001,부산광역시,동래구,남성,시설수급자,60~64세,39
202001,부산광역시,동래구,남성,시설수급자,65~69세,33
202001,부산광역시,동래구,남성,일반수급자,30~39세,118
202001,부산광역시,동래구,남성,시설수급자,70~74세,17
202001,부산광역시,동래구,남성,시설수급자,75~79세,18
202001,부산광역시,동래구,남성,시설수급자,80~89세,15
202001,부산광역시,동래구,남성,일반수급자,40~49세,359
202001,부산광역시,동래구,남성,시설수급자,90세이상,5
202001,부산광역시,동래구,여성,시설수급자,7세미만,25
202001,부산광역시,동래구,여성,시설수급자,7~12세,16
202001,부산광역시,동래구,여성,시설수급자,13~15세,9
202001,부산광역시,동래구,여성,시설수급자,16~18세,4
202001,부산광역시,동래구,여성,시설수급자,19~29세,15
202001,부산광역시,동래구,여성,시설수급자,30~39세,11
202001,부산광역시,동래구,여성,시설수급자,40~49세,11
202001,부산광역시,동래구,여성,시설수급자,50~59세,13
202001,부산광역시,동래구,여성,시설수급자,60~64세,8
202001,부산광역시,동래구,여성,시설수급자,65~69세,13
202001,부산광역시,동래구,여성,시설수급자,70~74세,6
202001,부산광역시,동래구,여성,시설수급자,75~79세,11
202001,부산광역시,동래구,남성,일반수급자,50~59세,615
202001,부산광역시,동래구,여성,시설수급자,80~89세,53
202001,부산광역시,동래구,여성,시설수급자,90세이상,27
202001,부산광역시,동래구,남성,특례수급자,13~15세,6
202001,부산광역시,동래구,남성,특례수급자,16~18세,6
202001,부산광역시,동래구,남성,특례수급자,19~29세,11
202001,부산광역시,동래구,남성,특례수급자,30~39세,1
202001,부산광역시,동래구,남성,특례수급자,40~49세,9
202001,부산광역시,동래구,남성,특례수급자,50~59세,17
202001,부산광역시,동래구,남성,특례수급자,60~64세,13
202001,부산광역시,동래구,남성,특례수급자,65~69세,8
202001,부산광역시,동래구,남성,일반수급자,60~64세,369
202001,부산광역시,동래구,남성,특례수급자,70~74세,9
202001,부산광역시,동래구,남성,특례수급자,75~79세,8
202001,부산광역시,동래구,남성,특례수급자,80~89세,8
202001,부산광역시,동래구,남성,특례수급자,90세이상,1
202001,부산광역시,동래구,여성,특례수급자,7~12세,3
202001,부산광역시,동래구,여성,특례수급자,13~15세,1
202001,부산광역시,동래구,여성,특례수급자,16~18세,4
202001,부산광역시,동래구,여성,특례수급자,19~29세,6
202001,부산광역시,동래구,여성,특례수급자,30~39세,2
202001,부산광역시,동래구,여성,특례수급자,40~49세,10
202001,부산광역시,동래구,여성,특례수급자,50~59세,32
202001,부산광역시,동래구,여성,특례수급자,60~64세,9
202001,부산광역시,동래구,여성,특례수급자,65~69세,15
202001,부산광역시,동래구,여성,특례수급자,70~74세,13
202001,부산광역시,동래구,여성,특례수급자,75~79세,18
202001,부산광역시,동래구,여성,특례수급자,80~89세,14
202001,부산광역시,동래구,남성,기타수급자,16~18세,1
202001,부산광역시,동래구,남성,일반수급자,65~69세,378
202001,부산광역시,동래구,남성,일반수급자,70~74세,263
202001,부산광역시,동래구,남성,일반수급자,7세미만,77
202001,부산광역시,동래구,남성,일반수급자,75~79세,236
202001,부산광역시,동래구,남성,일반수급자,80~89세,206
202001,부산광역시,동래구,남성,일반수급자,90세이상,9
202001,부산광역시,동래구,남성,일반수급자,7~12세,210
202001,부산광역시,동래구,여성,일반수급자,7세미만,61
202001,부산광역시,동래구,여성,일반수급자,7~12세,208
202001,부산광역시,동래구,여성,일반수급자,13~15세,145
202001,부산광역시,동래구,여성,일반수급자,16~18세,200
202001,부산광역시,동래구,여성,일반수급자,19~29세,261
202001,부산광역시,동래구,여성,일반수급자,30~39세,146
202001,부산광역시,동래구,여성,일반수급자,40~49세,378
202001,부산광역시,동래구,여성,일반수급자,50~59세,467
202001,부산광역시,동래구,여성,일반수급자,60~64세,358
202001,부산광역시,동래구,남성,일반수급자,13~15세,122
202001,부산광역시,동래구,여성,일반수급자,65~69세,436
202001,부산광역시,동래구,여성,일반수급자,70~74세,399
202001,부산광역시,동래구,여성,일반수급자,75~79세,481
202001,부산광역시,동래구,여성,일반수급자,80~89세,601
202001,부산광역시,동래구,여성,일반수급자,90세이상,92
202001,부산광역시,동래구,남성,조건부수급자,7세미만,8
202001,부산광역시,동래구,남성,조건부수급자,7~12세,20
202001,부산광역시,동래구,남성,일반수급자,16~18세,227
202001,부산광역시,동래구,남성,조건부수급자,13~15세,19
202001,부산광역시,동래구,남성,조건부수급자,16~18세,27
202001,부산광역시,동래구,남성,조건부수급자,19~29세,98
202001,부산광역시,동래구,남성,조건부수급자,30~39세,14
202001,부산광역시,동래구,남성,조건부수급자,40~49세,31
202001,부산광역시,동래구,남성,조건부수급자,50~59세,100
202001,부산광역시,동래구,남성,조건부수급자,60~64세,42
202001,부산광역시,동래구,남성,조건부수급자,65~69세,6
202001,부산광역시,동래구,남성,조건부수급자,75~79세,4
202001,부산광역시,동래구,여성,조건부수급자,7세미만,6
202001,부산광역시,동래구,여성,조건부수급자,7~12세,22
202001,부산광역시,동래구,여성,조건부수급자,13~15세,16
202001,부산광역시,동래구,여성,조건부수급자,16~18세,37
202001,부산광역시,동래구,여성,조건부수급자,19~29세,88
202001,부산광역시,남구,여성,조건부수급자,19~29세,118
202001,부산광역시,남구,여성,조건부수급자,30~39세,17
202001,부산광역시,남구,여성,조건부수급자,40~49세,109
202001,부산광역시,남구,여성,조건부수급자,50~59세,108
202001,부산광역시,남구,여성,조건부수급자,60~64세,45
202001,부산광역시,남구,여성,조건부수급자,65~69세,9
202001,부산광역시,남구,여성,조건부수급자,70~74세,3
202001,부산광역시,남구,여성,조건부수급자,75~79세,9
202001,부산광역시,남구,여성,조건부수급자,80~89세,4
202001,부산광역시,남구,남성,시설수급자,7세미만,14
202001,부산광역시,남구,남성,시설수급자,7~12세,17
202001,부산광역시,남구,남성,시설수급자,13~15세,13
202001,부산광역시,남구,남성,일반수급자,30~39세,116
202001,부산광역시,남구,남성,시설수급자,16~18세,8
202001,부산광역시,남구,남성,시설수급자,19~29세,10
202001,부산광역시,남구,남성,시설수급자,30~39세,1
202001,부산광역시,남구,남성,일반수급자,7세미만,60
202001,부산광역시,남구,남성,시설수급자,60~64세,3
202001,부산광역시,남구,남성,시설수급자,65~69세,3
202001,부산광역시,남구,남성,시설수급자,70~74세,1
202001,부산광역시,남구,남성,시설수급자,75~79세,2
202001,부산광역시,남구,남성,시설수급자,80~89세,1
202001,부산광역시,남구,남성,시설수급자,90세이상,2
202001,부산광역시,남구,여성,시설수급자,7세미만,13
202001,부산광역시,남구,여성,시설수급자,7~12세,7
202001,부산광역시,남구,여성,시설수급자,13~15세,5
202001,부산광역시,남구,여성,시설수급자,16~18세,7
202001,부산광역시,남구,여성,시설수급자,19~29세,9
202001,부산광역시,남구,여성,시설수급자,30~39세,1
202001,부산광역시,남구,남성,일반수급자,40~49세,376
202001,부산광역시,남구,여성,시설수급자,50~59세,1
202001,부산광역시,남구,여성,시설수급자,60~64세,1
202001,부산광역시,남구,여성,시설수급자,65~69세,1
202001,부산광역시,남구,여성,시설수급자,70~74세,2
202001,부산광역시,남구,여성,시설수급자,75~79세,2
202001,부산광역시,남구,여성,시설수급자,80~89세,12
202001,부산광역시,남구,여성,시설수급자,90세이상,6
202001,부산광역시,남구,남성,특례수급자,7~12세,2
202001,부산광역시,남구,남성,특례수급자,16~18세,1
202001,부산광역시,남구,남성,특례수급자,19~29세,7
202001,부산광역시,남구,남성,일반수급자,50~59세,697
202001,부산광역시,남구,남성,특례수급자,30~39세,2
202001,부산광역시,남구,남성,특례수급자,40~49세,25
202001,부산광역시,남구,남성,특례수급자,50~59세,43
202001,부산광역시,남구,남성,특례수급자,60~64세,30
202001,부산광역시,남구,남성,특례수급자,65~69세,33
202001,부산광역시,남구,남성,특례수급자,70~74세,31
202001,부산광역시,남구,남성,특례수급자,75~79세,29
202001,부산광역시,남구,남성,특례수급자,80~89세,28
202001,부산광역시,남구,남성,특례수급자,90세이상,2
202001,부산광역시,남구,여성,특례수급자,7~12세,5
202001,부산광역시,남구,여성,특례수급자,13~15세,4
202001,부산광역시,남구,여성,특례수급자,16~18세,1
202001,부산광역시,남구,여성,특례수급자,19~29세,11
202001,부산광역시,남구,남성,일반수급자,60~64세,371
202001,부산광역시,남구,여성,특례수급자,30~39세,4
202001,부산광역시,남구,여성,특례수급자,40~49세,16
202001,부산광역시,남구,여성,특례수급자,50~59세,23
202001,부산광역시,남구,여성,특례수급자,60~64세,26
202001,부산광역시,남구,여성,특례수급자,65~69세,48
202001,부산광역시,남구,여성,특례수급자,70~74세,56
202001,부산광역시,남구,남성,일반수급자,65~69세,369
202001,부산광역시,남구,여성,특례수급자,75~79세,63
202001,부산광역시,남구,여성,특례수급자,80~89세,58
202001,부산광역시,남구,여성,특례수급자,90세이상,3
202001,부산광역시,남구,남성,일반수급자,70~74세,258
202001,부산광역시,남구,남성,일반수급자,75~79세,241
202001,부산광역시,남구,남성,일반수급자,80~89세,239
202001,부산광역시,남구,남성,일반수급자,90세이상,17
202001,부산광역시,남구,여성,일반수급자,7세미만,60
202001,부산광역시,남구,여성,일반수급자,7~12세,193
202001,부산광역시,남구,여성,일반수급자,13~15세,152
202001,부산광역시,남구,여성,일반수급자,16~18세,223
202001,부산광역시,남구,여성,일반수급자,19~29세,244
202001,부산광역시,남구,남성,일반수급자,7~12세,241
202001,부산광역시,남구,여성,일반수급자,30~39세,140
202001,부산광역시,남구,여성,일반수급자,40~49세,393
202001,부산광역시,남구,여성,일반수급자,50~59세,494
202001,부산광역시,남구,여성,일반수급자,60~64세,320
202001,부산광역시,남구,여성,일반수급자,65~69세,405
202001,부산광역시,남구,여성,일반수급자,70~74세,453
202001,부산광역시,남구,여성,일반수급자,75~79세,581
202001,부산광역시,남구,여성,일반수급자,80~89세,698
202001,부산광역시,남구,여성,일반수급자,90세이상,132
202001,부산광역시,남구,남성,일반수급자,13~15세,148
202001,부산광역시,남구,남성,조건부수급자,7세미만,14
202001,부산광역시,남구,남성,조건부수급자,7~12세,32
202001,부산광역시,남구,남성,조건부수급자,13~15세,29
202001,부산광역시,남구,남성,조건부수급자,16~18세,42
202001,부산광역시,남구,남성,조건부수급자,19~29세,109
202001,부산광역시,남구,남성,조건부수급자,30~39세,14
202001,부산광역시,남구,남성,조건부수급자,40~49세,48
202001,부산광역시,남구,남성,조건부수급자,50~59세,124
202001,부산광역시,남구,남성,조건부수급자,60~64세,69
202001,부산광역시,남구,남성,조건부수급자,65~69세,5
202001,부산광역시,남구,남성,조건부수급자,70~74세,1
202001,부산광역시,남구,남성,조건부수급자,75~79세,4
202001,부산광역시,남구,남성,조건부수급자,80~89세,2
202001,부산광역시,남구,여성,조건부수급자,7세미만,15
202001,부산광역시,남구,남성,일반수급자,16~18세,237
202001,부산광역시,남구,여성,조건부수급자,7~12세,17
202001,부산광역시,남구,남성,일반수급자,19~29세,182
202001,부산광역시,남구,여성,조건부수급자,13~15세,18
202001,부산광역시,남구,여성,조건부수급자,16~18세,24
202001,부산광역시,북구,여성,조건부수급자,19~29세,410
202001,부산광역시,북구,남성,일반수급자,19~29세,265
202001,부산광역시,북구,여성,조건부수급자,30~39세,95
202001,부산광역시,북구,여성,조건부수급자,40~49세,300
202001,부산광역시,북구,여성,조건부수급자,50~59세,436
