지역(구),기준년월,연도,전기요금총액(원),연근로소득(원),월근로소득(원),전기요금지출비율,비율X10000,점수(1-10),점수(1-5)
구로구,201804,2018,"4,313,416,688","6,322,652,000,000","526,887,666,667",0.00819,81.9,1,1
구로구,201805,2018,"3,898,960,272","6,322,652,000,000","526,887,666,667",0.0074,74,1,1
구로구,201806,2018,"4,123,398,720","6,322,652,000,000","526,887,666,667",0.00783,78.3,1,1
구로구,201807,2018,"5,182,654,844","6,322,652,000,000","526,887,666,667",0.00984,98.4,1,1
구로구,201808,2018,"8,877,848,805","6,322,652,000,000","526,887,666,667",0.01685,168.5,2,1
구로구,201809,2018,"4,411,772,264","6,322,652,000,000","526,887,666,667",0.00837,83.7,1,1
구로구,201810,2018,"3,783,134,693","6,322,652,000,000","526,887,666,667",0.00718,71.8,1,1
구로구,201811,2018,"4,043,991,217","6,322,652,000,000","526,887,666,667",0.00768,76.8,1,1
구로구,201812,2018,"4,510,460,060","6,322,652,000,000","526,887,666,667",0.00856,85.6,1,1
구로구,201901,2019,"5,145,887,838","6,481,078,000,000","540,089,833,333",0.00953,95.3,1,1
구로구,201902,2019,"4,954,615,696","6,481,078,000,000","540,089,833,333",0.00917,91.7,1,1
구로구,201903,2019,"3,944,527,600","6,481,078,000,000","540,089,833,333",0.0073,73,1,1
구로구,201904,2019,"4,326,284,985","6,481,078,000,000","540,089,833,333",0.00801,80.1,1,1
구로구,201905,2019,"3,806,521,719","6,481,078,000,000","540,089,833,333",0.00705,70.5,1,1
구로구,201906,2019,"3,927,267,368","6,481,078,000,000","540,089,833,333",0.00727,72.7,1,1
구로구,201907,2019,"4,188,620,748","6,481,078,000,000","540,089,833,333",0.00776,77.6,1,1
구로구,201908,2019,"6,381,966,604","6,481,078,000,000","540,089,833,333",0.01182,118.2,2,1
구로구,201909,2019,"5,534,623,598","6,481,078,000,000","540,089,833,333",0.01025,102.5,2,1
구로구,201910,2019,"4,017,737,104","6,481,078,000,000","540,089,833,333",0.00744,74.4,1,1
구로구,201911,2019,"4,094,124,048","6,481,078,000,000","540,089,833,333",0.00758,75.8,1,1
구로구,201912,2019,"4,486,298,080","6,481,078,000,000","540,089,833,333",0.00831,83.1,1,1
구로구,202001,2020,"5,084,686,753",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202002,2020,"5,078,830,720",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202003,2020,"4,584,840,690",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202004,2020,"4,665,861,934",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202005,2020,"4,187,206,860",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202006,2020,"4,517,369,921",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202007,2020,"4,565,193,594",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202008,2020,"5,482,477,432",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202009,2020,"6,535,152,904",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202010,2020,"4,203,656,708",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
구로구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,201601,2016,"3,177,042,960","6,116,346,000,000","509,695,500,000",0.00623,62.3,1,1
금천구,201602,2016,"3,260,037,000","6,116,346,000,000","509,695,500,000",0.0064,64,1,1
금천구,201603,2016,"2,618,471,702","6,116,346,000,000","509,695,500,000",0.00514,51.4,1,1
금천구,201604,2016,"2,570,112,278","6,116,346,000,000","509,695,500,000",0.00504,50.4,1,1
금천구,201605,2016,"2,277,673,200","6,116,346,000,000","509,695,500,000",0.00447,44.7,1,1
금천구,201606,2016,"2,423,771,136","6,116,346,000,000","509,695,500,000",0.00476,47.6,1,1
금천구,201607,2016,"2,800,423,935","6,116,346,000,000","509,695,500,000",0.00549,54.9,1,1
금천구,201608,2016,"5,020,487,547","6,116,346,000,000","509,695,500,000",0.00985,98.5,1,1
금천구,201609,2016,"1,917,342,098","6,116,346,000,000","509,695,500,000",0.00376,37.6,1,1
금천구,201610,2016,"2,134,254,111","6,116,346,000,000","509,695,500,000",0.00419,41.9,1,1
금천구,201611,2016,"2,523,232,180","6,116,346,000,000","509,695,500,000",0.00495,49.5,1,1
금천구,201612,2016,"2,558,838,735","6,116,346,000,000","509,695,500,000",0.00502,50.2,1,1
금천구,201701,2017,"2,727,116,486","6,598,710,000,000","549,892,500,000",0.00496,49.6,1,1
금천구,201702,2017,"2,769,169,650","6,598,710,000,000","549,892,500,000",0.00504,50.4,1,1
금천구,201703,2017,"2,133,936,282","6,598,710,000,000","549,892,500,000",0.00388,38.8,1,1
금천구,201704,2017,"2,312,505,720","6,598,710,000,000","549,892,500,000",0.00421,42.1,1,1
금천구,201705,2017,"1,999,093,950","6,598,710,000,000","549,892,500,000",0.00364,36.4,1,1
금천구,201706,2017,"2,099,163,600","6,598,710,000,000","549,892,500,000",0.00382,38.2,1,1
금천구,201707,2017,"2,696,512,068","6,598,710,000,000","549,892,500,000",0.0049,49,1,1
금천구,201708,2017,"3,837,288,884","6,598,710,000,000","549,892,500,000",0.00698,69.8,1,1
금천구,201709,2017,"2,570,132,800","6,598,710,000,000","549,892,500,000",0.00467,46.7,1,1
금천구,201710,2017,"2,084,328,680","6,598,710,000,000","549,892,500,000",0.00379,37.9,1,1
금천구,201711,2017,"2,305,568,685","6,598,710,000,000","549,892,500,000",0.00419,41.9,1,1
금천구,201712,2017,"2,579,733,309","6,598,710,000,000","549,892,500,000",0.00469,46.9,1,1
금천구,201801,2018,"2,925,224,392","7,064,925,000,000","588,743,750,000",0.00497,49.7,1,1
금천구,201802,2018,"2,994,788,306","7,064,925,000,000","588,743,750,000",0.00509,50.9,1,1
금천구,201803,2018,"2,244,740,154","7,064,925,000,000","588,743,750,000",0.00381,38.1,1,1
금천구,201804,2018,"2,347,244,082","7,064,925,000,000","588,743,750,000",0.00399,39.9,1,1
금천구,201805,2018,"2,113,751,912","7,064,925,000,000","588,743,750,000",0.00359,35.9,1,1
금천구,201806,2018,"2,196,595,632","7,064,925,000,000","588,743,750,000",0.00373,37.3,1,1
금천구,201807,2018,"2,703,727,392","7,064,925,000,000","588,743,750,000",0.00459,45.9,1,1
금천구,201808,2018,"4,744,278,451","7,064,925,000,000","588,743,750,000",0.00806,80.6,1,1
금천구,201809,2018,"2,563,107,540","7,064,925,000,000","588,743,750,000",0.00435,43.5,1,1
금천구,201810,2018,"2,017,903,689","7,064,925,000,000","588,743,750,000",0.00343,34.3,1,1
금천구,201811,2018,"2,278,815,166","7,064,925,000,000","588,743,750,000",0.00387,38.7,1,1
금천구,201812,2018,"2,484,505,110","7,064,925,000,000","588,743,750,000",0.00422,42.2,1,1
금천구,201901,2019,"2,901,814,545","7,399,536,000,000","616,628,000,000",0.00471,47.1,1,1
금천구,201902,2019,"2,849,601,660","7,399,536,000,000","616,628,000,000",0.00462,46.2,1,1
금천구,201903,2019,"2,235,508,092","7,399,536,000,000","616,628,000,000",0.00363,36.3,1,1
금천구,201904,2019,"2,423,550,360","7,399,536,000,000","616,628,000,000",0.00393,39.3,1,1
금천구,201905,2019,"2,107,552,500","7,399,536,000,000","616,628,000,000",0.00342,34.2,1,1
금천구,201906,2019,"2,190,471,012","7,399,536,000,000","616,628,000,000",0.00355,35.5,1,1
금천구,201907,2019,"2,308,172,466","7,399,536,000,000","616,628,000,000",0.00374,37.4,1,1
금천구,201908,2019,"3,594,798,042","7,399,536,000,000","616,628,000,000",0.00583,58.3,1,1
금천구,201909,2019,"2,986,973,766","7,399,536,000,000","616,628,000,000",0.00484,48.4,1,1
금천구,201910,2019,"2,228,896,243","7,399,536,000,000","616,628,000,000",0.00361,36.1,1,1
금천구,201911,2019,"2,304,119,420","7,399,536,000,000","616,628,000,000",0.00374,37.4,1,1
금천구,201912,2019,"2,536,252,648","7,399,536,000,000","616,628,000,000",0.00411,41.1,1,1
금천구,202001,2020,"2,850,747,900",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202002,2020,"2,880,218,695",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202003,2020,"2,574,862,944",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202004,2020,"2,598,869,934",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202005,2020,"2,315,583,636",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202006,2020,"2,495,333,215",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202007,2020,"2,512,425,710",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202008,2020,"3,075,017,700",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202009,2020,"3,530,096,745",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202010,2020,"2,356,631,010",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금천구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,201601,2016,"6,987,401,954","2,069,721,000,000","172,476,750,000",0.04051,405.1,5,3
노원구,201602,2016,"7,131,637,683","2,069,721,000,000","172,476,750,000",0.04135,413.5,5,3
노원구,201603,2016,"5,808,436,675","2,069,721,000,000","172,476,750,000",0.03368,336.8,4,2
노원구,201604,2016,"5,824,023,680","2,069,721,000,000","172,476,750,000",0.03377,337.7,4,2
노원구,201605,2016,"5,184,335,899","2,069,721,000,000","172,476,750,000",0.03006,300.6,4,2
노원구,201606,2016,"5,510,178,465","2,069,721,000,000","172,476,750,000",0.03195,319.5,4,2
노원구,201607,2016,"6,164,632,536","2,069,721,000,000","172,476,750,000",0.03574,357.4,4,2
노원구,201608,2016,"9,633,121,099","2,069,721,000,000","172,476,750,000",0.05585,558.5,6,3
노원구,201609,2016,"4,874,581,820","2,069,721,000,000","172,476,750,000",0.02826,282.6,3,2
노원구,201610,2016,"4,633,650,528","2,069,721,000,000","172,476,750,000",0.02687,268.7,3,2
노원구,201611,2016,"5,675,637,000","2,069,721,000,000","172,476,750,000",0.03291,329.1,4,2
노원구,201612,2016,"5,783,590,944","2,069,721,000,000","172,476,750,000",0.03353,335.3,4,2
노원구,201701,2017,"5,980,394,358","2,191,588,000,000","182,632,333,333",0.03275,327.5,4,2
노원구,201702,2017,"6,041,097,296","2,191,588,000,000","182,632,333,333",0.03308,330.8,4,2
노원구,201703,2017,"4,441,038,516","2,191,588,000,000","182,632,333,333",0.02432,243.2,3,2
노원구,201704,2017,"5,075,173,152","2,191,588,000,000","182,632,333,333",0.02779,277.9,3,2
노원구,201705,2017,"4,429,715,220","2,191,588,000,000","182,632,333,333",0.02425,242.5,3,2
노원구,201706,2017,"4,617,485,600","2,191,588,000,000","182,632,333,333",0.02528,252.8,3,2
노원구,201707,2017,"5,870,288,384","2,191,588,000,000","182,632,333,333",0.03214,321.4,4,2
노원구,201708,2017,"7,946,354,464","2,191,588,000,000","182,632,333,333",0.04351,435.1,5,3
노원구,201709,2017,"5,218,111,206","2,191,588,000,000","182,632,333,333",0.02857,285.7,3,2
노원구,201710,2017,"4,352,625,700","2,191,588,000,000","182,632,333,333",0.02383,238.3,3,2
노원구,201711,2017,"4,904,451,950","2,191,588,000,000","182,632,333,333",0.02685,268.5,3,2
노원구,201712,2017,"5,419,321,994","2,191,588,000,000","182,632,333,333",0.02967,296.7,3,2
노원구,201801,2018,"6,058,914,510","2,320,724,000,000","193,393,666,667",0.03133,313.3,4,2
노원구,201802,2018,"6,192,841,380","2,320,724,000,000","193,393,666,667",0.03202,320.2,4,2
노원구,201803,2018,"4,697,110,660","2,320,724,000,000","193,393,666,667",0.02429,242.9,3,2
노원구,201804,2018,"4,977,207,504","2,320,724,000,000","193,393,666,667",0.02574,257.4,3,2
노원구,201805,2018,"4,399,533,632","2,320,724,000,000","193,393,666,667",0.02275,227.5,3,2
노원구,201806,2018,"4,671,960,400","2,320,724,000,000","193,393,666,667",0.02416,241.6,3,2
노원구,201807,2018,"5,658,833,414","2,320,724,000,000","193,393,666,667",0.02926,292.6,3,2
노원구,201808,2018,"9,316,291,160","2,320,724,000,000","193,393,666,667",0.04817,481.7,5,3
노원구,201809,2018,"4,706,264,010","2,320,724,000,000","193,393,666,667",0.02434,243.4,3,2
노원구,201810,2018,"4,265,642,160","2,320,724,000,000","193,393,666,667",0.02206,220.6,3,2
노원구,201811,2018,"4,904,269,024","2,320,724,000,000","193,393,666,667",0.02536,253.6,3,2
노원구,201812,2018,"5,242,692,620","2,320,724,000,000","193,393,666,667",0.02711,271.1,3,2
노원구,201901,2019,"5,915,343,215","2,417,181,000,000","201,431,750,000",0.02937,293.7,3,2
노원구,201902,2019,"5,700,246,690","2,417,181,000,000","201,431,750,000",0.0283,283,3,2
노원구,201903,2019,"4,476,031,612","2,417,181,000,000","201,431,750,000",0.02222,222.2,3,2
노원구,201904,2019,"4,922,668,320","2,417,181,000,000","201,431,750,000",0.02444,244.4,3,2
노원구,201905,2019,"4,288,526,686","2,417,181,000,000","201,431,750,000",0.02129,212.9,3,2
노원구,201906,2019,"4,426,561,920","2,417,181,000,000","201,431,750,000",0.02198,219.8,3,2
노원구,201907,2019,"4,593,457,110","2,417,181,000,000","201,431,750,000",0.0228,228,3,2
노원구,201908,2019,"6,753,040,250","2,417,181,000,000","201,431,750,000",0.03353,335.3,4,2
노원구,201909,2019,"5,560,867,200","2,417,181,000,000","201,431,750,000",0.02761,276.1,3,2
노원구,201910,2019,"4,392,603,312","2,417,181,000,000","201,431,750,000",0.02181,218.1,3,2
노원구,201911,2019,"4,740,348,057","2,417,181,000,000","201,431,750,000",0.02353,235.3,3,2
노원구,201912,2019,"5,154,139,032","2,417,181,000,000","201,431,750,000",0.02559,255.9,3,2
노원구,202001,2020,"5,782,343,680",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202002,2020,"5,741,723,992",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202003,2020,"5,153,660,738",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202004,2020,"5,266,632,514",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202005,2020,"4,686,249,780",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202006,2020,"5,097,459,184",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202007,2020,"4,930,361,488",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202008,2020,"5,700,418,416",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202009,2020,"6,745,931,100",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202010,2020,"4,627,915,822",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
노원구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,201601,2016,"4,810,255,821","1,066,783,000,000","88,898,583,333",0.05411,541.1,6,3
도봉구,201602,2016,"4,925,618,520","1,066,783,000,000","88,898,583,333",0.05541,554.1,6,3
도봉구,201603,2016,"3,949,334,430","1,066,783,000,000","88,898,583,333",0.04443,444.3,5,3
도봉구,201604,2016,"3,953,078,415","1,066,783,000,000","88,898,583,333",0.04447,444.7,5,3
도봉구,201605,2016,"3,462,608,820","1,066,783,000,000","88,898,583,333",0.03895,389.5,4,2
도봉구,201606,2016,"3,685,259,799","1,066,783,000,000","88,898,583,333",0.04145,414.5,5,3
도봉구,201607,2016,"4,189,645,356","1,066,783,000,000","88,898,583,333",0.04713,471.3,5,3
도봉구,201608,2016,"6,901,661,764","1,066,783,000,000","88,898,583,333",0.07764,776.4,8,4
도봉구,201609,2016,"3,067,589,877","1,066,783,000,000","88,898,583,333",0.03451,345.1,4,2
도봉구,201610,2016,"3,145,162,752","1,066,783,000,000","88,898,583,333",0.03538,353.8,4,2
도봉구,201611,2016,"3,830,075,926","1,066,783,000,000","88,898,583,333",0.04308,430.8,5,3
도봉구,201612,2016,"3,882,487,917","1,066,783,000,000","88,898,583,333",0.04367,436.7,5,3
도봉구,201701,2017,"4,013,498,115","1,124,600,000,000","93,716,666,667",0.04283,428.3,5,3
도봉구,201702,2017,"4,114,739,362","1,124,600,000,000","93,716,666,667",0.04391,439.1,5,3
도봉구,201703,2017,"3,057,219,792","1,124,600,000,000","93,716,666,667",0.03262,326.2,4,2
도봉구,201704,2017,"3,416,041,354","1,124,600,000,000","93,716,666,667",0.03645,364.5,4,2
도봉구,201705,2017,"2,985,684,840","1,124,600,000,000","93,716,666,667",0.03186,318.6,4,2
도봉구,201706,2017,"3,092,028,957","1,124,600,000,000","93,716,666,667",0.03299,329.9,4,2
도봉구,201707,2017,"3,942,345,273","1,124,600,000,000","93,716,666,667",0.04207,420.7,5,3
도봉구,201708,2017,"5,376,153,951","1,124,600,000,000","93,716,666,667",0.05737,573.7,6,3
도봉구,201709,2017,"3,534,729,015","1,124,600,000,000","93,716,666,667",0.03772,377.2,4,2
도봉구,201710,2017,"2,960,869,824","1,124,600,000,000","93,716,666,667",0.03159,315.9,4,2
도봉구,201711,2017,"3,325,302,327","1,124,600,000,000","93,716,666,667",0.03548,354.8,4,2
도봉구,201712,2017,"3,726,631,044","1,124,600,000,000","93,716,666,667",0.03976,397.6,4,2
도봉구,201801,2018,"4,172,031,468","1,197,116,000,000","99,759,666,667",0.04182,418.2,5,3
도봉구,201802,2018,"4,288,419,450","1,197,116,000,000","99,759,666,667",0.04299,429.9,5,3
도봉구,201803,2018,"3,209,983,425","1,197,116,000,000","99,759,666,667",0.03218,321.8,4,2
도봉구,201804,2018,"3,397,212,383","1,197,116,000,000","99,759,666,667",0.03405,340.5,4,2
도봉구,201805,2018,"3,021,281,652","1,197,116,000,000","99,759,666,667",0.03029,302.9,4,2
도봉구,201806,2018,"3,197,630,352","1,197,116,000,000","99,759,666,667",0.03205,320.5,4,2
도봉구,201807,2018,"3,791,509,587","1,197,116,000,000","99,759,666,667",0.03801,380.1,4,2
도봉구,201808,2018,"6,508,204,995","1,197,116,000,000","99,759,666,667",0.06524,652.4,7,4
도봉구,201809,2018,"3,324,650,384","1,197,116,000,000","99,759,666,667",0.03333,333.3,4,2
도봉구,201810,2018,"2,937,692,988","1,197,116,000,000","99,759,666,667",0.02945,294.5,3,2
도봉구,201811,2018,"3,370,999,140","1,197,116,000,000","99,759,666,667",0.03379,337.9,4,2
도봉구,201812,2018,"3,597,354,806","1,197,116,000,000","99,759,666,667",0.03606,360.6,4,2
도봉구,201901,2019,"4,090,717,962","1,264,056,000,000","105,338,000,000",0.03883,388.3,4,2
도봉구,201902,2019,"3,968,901,125","1,264,056,000,000","105,338,000,000",0.03768,376.8,4,2
도봉구,201903,2019,"3,080,053,800","1,264,056,000,000","105,338,000,000",0.02924,292.4,3,2
도봉구,201904,2019,"3,391,698,072","1,264,056,000,000","105,338,000,000",0.0322,322,4,2
도봉구,201905,2019,"2,962,807,149","1,264,056,000,000","105,338,000,000",0.02813,281.3,3,2
도봉구,201906,2019,"3,043,908,547","1,264,056,000,000","105,338,000,000",0.0289,289,3,2
도봉구,201907,2019,"3,140,484,501","1,264,056,000,000","105,338,000,000",0.02981,298.1,3,2
도봉구,201908,2019,"4,715,713,327","1,264,056,000,000","105,338,000,000",0.04477,447.7,5,3
도봉구,201909,2019,"3,827,077,620","1,264,056,000,000","105,338,000,000",0.03633,363.3,4,2
도봉구,201910,2019,"2,994,612,155","1,264,056,000,000","105,338,000,000",0.02843,284.3,3,2
도봉구,201911,2019,"3,233,345,920","1,264,056,000,000","105,338,000,000",0.03069,306.9,4,2
도봉구,201912,2019,"3,535,527,600","1,264,056,000,000","105,338,000,000",0.03356,335.6,4,2
도봉구,202001,2020,"3,981,698,457",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202002,2020,"3,952,858,879",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202003,2020,"3,511,075,776",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202004,2020,"3,588,012,774",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202005,2020,"3,183,499,312",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202006,2020,"3,425,793,657",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202007,2020,"3,350,610,792",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202008,2020,"3,897,556,076",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202009,2020,"4,606,508,780",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202010,2020,"3,133,771,346",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202011,2020,"3,422,874,176",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
도봉구,202012,2020,"3,841,401,760",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,201601,2016,"5,260,802,430","2,918,519,000,000","243,209,916,667",0.02163,216.3,3,2
동대문구,201602,2016,"5,502,598,322","2,918,519,000,000","243,209,916,667",0.02262,226.2,3,2
동대문구,201603,2016,"4,392,883,188","2,918,519,000,000","243,209,916,667",0.01806,180.6,2,1
동대문구,201604,2016,"4,330,398,015","2,918,519,000,000","243,209,916,667",0.01781,178.1,2,1
동대문구,201605,2016,"3,851,512,044","2,918,519,000,000","243,209,916,667",0.01584,158.4,2,1
동대문구,201606,2016,"4,195,120,140","2,918,519,000,000","243,209,916,667",0.01725,172.5,2,1
동대문구,201607,2016,"4,880,413,856","2,918,519,000,000","243,209,916,667",0.02007,200.7,3,1
동대문구,201608,2016,"8,949,630,288","2,918,519,000,000","243,209,916,667",0.0368,368,4,2
동대문구,201609,2016,"3,447,534,060","2,918,519,000,000","243,209,916,667",0.01418,141.8,2,1
동대문구,201610,2016,"3,541,798,360","2,918,519,000,000","243,209,916,667",0.01456,145.6,2,1
동대문구,201611,2016,"4,145,865,592","2,918,519,000,000","243,209,916,667",0.01705,170.5,2,1
동대문구,201612,2016,"4,272,043,359","2,918,519,000,000","243,209,916,667",0.01757,175.7,2,1
동대문구,201701,2017,"4,403,027,520","3,107,579,000,000","258,964,916,667",0.017,170,2,1
동대문구,201702,2017,"4,532,715,686","3,107,579,000,000","258,964,916,667",0.0175,175,2,1
동대문구,201703,2017,"3,485,647,309","3,107,579,000,000","258,964,916,667",0.01346,134.6,2,1
동대문구,201704,2017,"3,733,310,846","3,107,579,000,000","258,964,916,667",0.01442,144.2,2,1
동대문구,201705,2017,"3,330,438,450","3,107,579,000,000","258,964,916,667",0.01286,128.6,2,1
동대문구,201706,2017,"3,504,522,989","3,107,579,000,000","258,964,916,667",0.01353,135.3,2,1
동대문구,201707,2017,"4,521,898,290","3,107,579,000,000","258,964,916,667",0.01746,174.6,2,1
동대문구,201708,2017,"6,549,522,727","3,107,579,000,000","258,964,916,667",0.02529,252.9,3,2
동대문구,201709,2017,"4,156,576,056","3,107,579,000,000","258,964,916,667",0.01605,160.5,2,1
동대문구,201710,2017,"3,331,989,908","3,107,579,000,000","258,964,916,667",0.01287,128.7,2,1
동대문구,201711,2017,"3,604,323,492","3,107,579,000,000","258,964,916,667",0.01392,139.2,2,1
동대문구,201712,2017,"4,123,036,131","3,107,579,000,000","258,964,916,667",0.01592,159.2,2,1
동대문구,201801,2018,"4,721,749,626","3,203,179,000,000","266,931,583,333",0.01769,176.9,2,1
동대문구,201802,2018,"4,836,171,912","3,203,179,000,000","266,931,583,333",0.01812,181.2,2,1
동대문구,201803,2018,"3,631,723,812","3,203,179,000,000","266,931,583,333",0.01361,136.1,2,1
동대문구,201804,2018,"3,755,460,090","3,203,179,000,000","266,931,583,333",0.01407,140.7,2,1
동대문구,201805,2018,"3,359,609,136","3,203,179,000,000","266,931,583,333",0.01259,125.9,2,1
동대문구,201806,2018,"3,654,236,578","3,203,179,000,000","266,931,583,333",0.01369,136.9,2,1
동대문구,201807,2018,"4,467,076,690","3,203,179,000,000","266,931,583,333",0.01673,167.3,2,1
동대문구,201808,2018,"8,243,574,768","3,203,179,000,000","266,931,583,333",0.03088,308.8,4,2
동대문구,201809,2018,"4,159,992,060","3,203,179,000,000","266,931,583,333",0.01558,155.8,2,1
동대문구,201810,2018,"3,359,223,340","3,203,179,000,000","266,931,583,333",0.01258,125.8,2,1
동대문구,201811,2018,"3,551,350,334","3,203,179,000,000","266,931,583,333",0.0133,133,2,1
동대문구,201812,2018,"3,937,478,800","3,203,179,000,000","266,931,583,333",0.01475,147.5,2,1
동대문구,201901,2019,"4,600,610,566","3,406,823,000,000","283,901,916,667",0.0162,162,2,1
동대문구,201902,2019,"4,377,749,567","3,406,823,000,000","283,901,916,667",0.01542,154.2,2,1
동대문구,201903,2019,"3,466,365,984","3,406,823,000,000","283,901,916,667",0.01221,122.1,2,1
동대문구,201904,2019,"3,739,070,040","3,406,823,000,000","283,901,916,667",0.01317,131.7,2,1
동대문구,201905,2019,"3,266,833,352","3,406,823,000,000","283,901,916,667",0.01151,115.1,2,1
동대문구,201906,2019,"3,525,010,160","3,406,823,000,000","283,901,916,667",0.01242,124.2,2,1
동대문구,201907,2019,"3,768,819,058","3,406,823,000,000","283,901,916,667",0.01328,132.8,2,1
동대문구,201908,2019,"5,612,387,268","3,406,823,000,000","283,901,916,667",0.01977,197.7,2,1
동대문구,201909,2019,"4,982,111,992","3,406,823,000,000","283,901,916,667",0.01755,175.5,2,1
동대문구,201910,2019,"3,583,878,012","3,406,823,000,000","283,901,916,667",0.01262,126.2,2,1
동대문구,201911,2019,"3,549,438,370","3,406,823,000,000","283,901,916,667",0.0125,125,2,1
동대문구,201912,2019,"3,933,332,452","3,406,823,000,000","283,901,916,667",0.01385,138.5,2,1
동대문구,202001,2020,"4,453,396,252",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202002,2020,"4,425,210,804",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202003,2020,"3,965,587,624",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202004,2020,"4,030,509,900",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202005,2020,"3,604,213,322",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202006,2020,"3,973,519,044",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202007,2020,"4,306,930,626",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202008,2020,"4,675,418,388",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202009,2020,"5,877,135,450",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202010,2020,"3,706,576,251",,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202011,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동대문구,202012,2020,,,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
