년월,시군구,년월,월전기요금total(원),월근로소득(원),전기요금/근로소득(%),ratio_score,score,연도,월
201604,중구,201604,1700830871.9999998,1878761416666.6667,0.0009052936987697168,9.052936987697167,1,2016,04
201605,중구,201605,1483870016.0,1878761416666.6667,0.0007898129069696937,7.898129069696937,1,2016,05
201606,중구,201606,1805000444.0,1878761416666.6667,0.000960739574481184,9.607395744811841,1,2016,06
201607,중구,201607,2295430650.0,1878761416666.6667,0.0012217786833586329,12.217786833586329,1,2016,07
201608,중구,201608,3885195204.0,1878761416666.6667,0.0020679556060360154,20.679556060360156,1,2016,08
201609,중구,201609,1651306573.9999995,1878761416666.6667,0.0008789336204965174,8.789336204965174,1,2016,09
201610,중구,201610,1502679694.9999995,1878761416666.6667,0.0007998246513205927,7.9982465132059275,1,2016,10
201611,중구,201611,1684271664.9999998,1878761416666.6667,0.0008964798031610984,8.964798031610984,1,2016,11
201612,중구,201612,1699181835.0,1878761416666.6667,0.0009044159731652994,9.044159731652995,1,2016,12
201601,중랑구,201601,5592259034.000001,118049000000.0,0.04737235414107702,473.72354141077017,5,2016,01
201602,중랑구,201602,5811418884.000001,118049000000.0,0.04922887007937383,492.28870079373826,5,2016,02
201603,중랑구,201603,4661487787.0,118049000000.0,0.039487736338300196,394.877363383002,4,2016,03
201604,중랑구,201604,4598636875.0,118049000000.0,0.03895532257791256,389.55322577912557,4,2016,04
201605,중랑구,201605,4094053008.0,118049000000.0,0.03468096305771332,346.80963057713325,4,2016,05
201606,중랑구,201606,4409120430.0,118049000000.0,0.037349917661310135,373.4991766131013,4,2016,06
201607,중랑구,201607,5139234903.000001,118049000000.0,0.04353476016738813,435.3476016738813,5,2016,07
201608,중랑구,201608,9303970704.000002,118049000000.0,0.07881448130860916,788.1448130860916,8,2016,08
201609,중랑구,201609,3208078107.000001,118049000000.0,0.027175817728231504,271.75817728231505,3,2016,09
201610,중랑구,201610,3800267549.0,118049000000.0,0.032192289210412624,321.9228921041262,4,2016,10
201611,중랑구,201611,4469346790.0,118049000000.0,0.03786009868783302,378.6009868783302,4,2016,11
201612,중랑구,201612,4624353654.000001,118049000000.0,0.03917317092054995,391.7317092054995,4,2016,12
201701,강남구,201701,7836084786.0,2853756166666.6665,0.002745884486393576,27.45884486393576,1,2017,01
201702,강남구,201702,7609527072.0,2853756166666.6665,0.0026664951830444286,26.664951830444288,1,2017,02
201703,강남구,201703,6468822749.999998,2853756166666.6665,0.00226677486519667,22.6677486519667,1,2017,03
201704,강남구,201704,6758465364.0,2853756166666.6665,0.002368270086611581,23.682700866115812,1,2017,04
201705,강남구,201705,6317957019.0,2853756166666.6665,0.002213909195465602,22.13909195465602,1,2017,05
201706,강남구,201706,6939743355.000001,2853756166666.6665,0.002431792679437633,24.317926794376326,1,2017,06
201707,강남구,201707,11016626925.0,2853756166666.6665,0.003860395311162125,38.60395311162125,1,2017,07
201708,강남구,201708,13580870519.999998,2853756166666.6665,0.004758945658578515,47.58945658578515,1,2017,08
201709,강남구,201709,8141926034.999999,2853756166666.6665,0.0028530559583547694,28.530559583547696,1,2017,09
201710,강남구,201710,6475587810.0,2853756166666.6665,0.002269145446145043,22.69145446145043,1,2017,10
201711,강남구,201711,6796827174.999998,2853756166666.6665,0.0023817126544974027,23.817126544974027,1,2017,11
201712,강남구,201712,7540593137.000001,2853756166666.6665,0.0026423396732622047,26.42339673262205,1,2017,12
201701,강동구,201701,5043973247.999999,338351583333.3333,0.014907491190992404,149.07491190992405,2,2017,01
201702,강동구,201702,5132145499.000001,338351583333.3333,0.015168084772767187,151.68084772767187,2,2017,02
201703,강동구,201703,4026834134.0,338351583333.3333,0.011901330841513721,119.01330841513722,2,2017,03
201704,강동구,201704,4326881732.0,338351583333.3333,0.012788123198280685,127.88123198280685,2,2017,04
201705,강동구,201705,3904720578.0,338351583333.3333,0.011540423542670975,115.40423542670975,2,2017,05
201706,강동구,201706,4121501968.0000014,338351583333.3333,0.012181122155233504,121.81122155233504,2,2017,06
201707,강동구,201707,5618711656.0,338351583333.3333,0.01660613377554265,166.0613377554265,2,2017,07
201708,강동구,201708,7422520595.999999,338351583333.3333,0.021937301202718373,219.37301202718373,3,2017,08
201709,강동구,201709,4748363432.0,338351583333.3333,0.014033814723787067,140.33814723787066,2,2017,09
201710,강동구,201710,3871554680.0,338351583333.3333,0.011442401545335363,114.42401545335363,2,2017,10
201711,강동구,201711,4242075750.0,338351583333.3333,0.012537478643393375,125.37478643393375,2,2017,11
201712,강동구,201712,4739816172.0,338351583333.3333,0.014008553248974995,140.08553248974994,2,2017,12
201701,강북구,201701,3779680080.000001,81083000000.0,0.04661495109949066,466.1495109949066,5,2017,01
201702,강북구,201702,3922295199.0,81083000000.0,0.04837382927370719,483.7382927370719,5,2017,02
201703,강북구,201703,2947110103.0,81083000000.0,0.0363468310619982,363.468310619982,4,2017,03
201704,강북구,201704,3212146784.0,81083000000.0,0.03961553943490004,396.1553943490004,4,2017,04
201705,강북구,201705,2806448853.9999995,81083000000.0,0.034612050047482204,346.12050047482205,4,2017,05
201706,강북구,201706,2892065535.0,81083000000.0,0.03566796412318242,356.6796412318242,4,2017,06
201707,강북구,201707,3620632930.0,81083000000.0,0.0446534160058212,446.53416005821197,5,2017,07
201708,강북구,201708,5144199783.0,81083000000.0,0.0634436291577766,634.436291577766,7,2017,08
201709,강북구,201709,3480576342.0000005,81083000000.0,0.04292609230048223,429.2609230048223,5,2017,09
201710,강북구,201710,2798973216.0,81083000000.0,0.034519852694152905,345.19852694152905,4,2017,10
201711,강북구,201711,3096400517.9999995,81083000000.0,0.03818803593848279,381.88035938482784,4,2017,11
201712,강북구,201712,3501566476.0,81083000000.0,0.04318496449317366,431.84964493173663,5,2017,12
201701,강서구,201701,6679789209.000001,667453916666.6666,0.010007865775002945,100.07865775002945,2,2017,01
201702,강서구,201702,6806275748.999998,667453916666.6666,0.010197371802073224,101.97371802073224,2,2017,02
201703,강서구,201703,5369580086.0,667453916666.6666,0.008044870142969921,80.44870142969921,1,2017,03
201704,강서구,201704,5858263668.0,667453916666.6666,0.008777030925605726,87.77030925605726,1,2017,04
201705,강서구,201705,5257683364.0,667453916666.6666,0.007877223030254149,78.77223030254149,1,2017,05
201706,강서구,201706,5482266920.0,667453916666.6666,0.008213701025801158,82.13701025801159,1,2017,06
201707,강서구,201707,7096783518.000001,667453916666.6666,0.010632619482468643,106.32619482468643,2,2017,07
201708,강서구,201708,10339492158.0,667453916666.6666,0.015490945366889875,154.90945366889875,2,2017,08
201709,강서구,201709,6616658971.999998,667453916666.6666,0.009913282110987185,99.13282110987186,1,2017,09
201710,강서구,201710,5332521086.999999,667453916666.6666,0.007989347210113256,79.89347210113256,1,2017,10
201711,강서구,201711,5766875723.000001,667453916666.6666,0.008640110693784479,86.40110693784479,1,2017,11
201712,강서구,201712,6346060226.000001,667453916666.6666,0.009507862741585034,95.07862741585033,1,2017,12
201701,관악구,201701,5773179582.0,185307416666.66666,0.031154606145013985,311.54606145013986,4,2017,01
201702,관악구,201702,5935939130.0,185307416666.66666,0.032032927967894795,320.32927967894796,4,2017,02
201703,관악구,201703,4495839696.0,185307416666.66666,0.024261520541766408,242.61520541766407,3,2017,03
201704,관악구,201704,4895460921.000001,185307416666.66666,0.026418051738350108,264.18051738350107,3,2017,04
201705,관악구,201705,4305126910.0,185307416666.66666,0.0232323508008539,232.323508008539,3,2017,05
201706,관악구,201706,4524353652.000001,185307416666.66666,0.024415394339766045,244.15394339766044,3,2017,06
201707,관악구,201707,5806700336.0,185307416666.66666,0.03133549881840492,313.35498818404915,4,2017,07
201708,관악구,201708,8043985576.000001,185307416666.66666,0.04340887008569994,434.0887008569994,5,2017,08
201709,관악구,201709,5428477040.000002,185307416666.66666,0.029294440220732316,292.94440220732315,3,2017,09
201710,관악구,201710,4326119049.0,185307416666.66666,0.02334563357915608,233.45633579156078,3,2017,10
201711,관악구,201711,4749286134.000001,185307416666.66666,0.025629228551294726,256.2922855129473,3,2017,11
201712,관악구,201712,5322342478.000001,185307416666.66666,0.028721691628640522,287.2169162864052,3,2017,12
201701,광진구,201701,4280560203.0,207187000000.0,0.020660370597576104,206.60370597576105,3,2017,01
201702,광진구,201702,4339512772.999999,207187000000.0,0.020944908575344975,209.44908575344974,3,2017,02
201703,광진구,201703,3375658518.0,207187000000.0,0.01629281044660138,162.9281044660138,2,2017,03
201704,광진구,201704,3633767740.0,207187000000.0,0.017538589486792124,175.38589486792125,2,2017,04
201705,광진구,201705,3243623580.0,207187000000.0,0.015655536206422217,156.55536206422218,2,2017,05
201706,광진구,201706,3454503789.9999995,207187000000.0,0.016673361697403792,166.73361697403791,2,2017,06
201707,광진구,201707,4904903375.999998,207187000000.0,0.02367379891595514,236.7379891595514,3,2017,07
201708,광진구,201708,6618270636.000001,207187000000.0,0.03194346477336899,319.4346477336899,4,2017,08
201709,광진구,201709,4179042975.0000005,207187000000.0,0.020170391844082883,201.70391844082883,3,2017,09
201710,광진구,201710,3282726975.0,207187000000.0,0.01584427099673242,158.4427099673242,2,2017,10
201711,광진구,201711,3552561210.000001,207187000000.0,0.01714664148812426,171.4664148812426,2,2017,11
201712,광진구,201712,4015312574.0000014,207187000000.0,0.019380137624464864,193.80137624464865,2,2017,12
201701,구로구,201701,5018876415.0,507947833333.3333,0.009880692633462689,98.80692633462688,1,2017,01
201702,구로구,201702,5120663558.0,507947833333.3333,0.010081081603196129,100.8108160319613,2,2017,02
201703,구로구,201703,4005420484.0,507947833333.3333,0.007885495755961817,78.85495755961817,1,2017,03
201704,구로구,201704,4302872457.0,507947833333.3333,0.00847109127085557,84.71091270855571,1,2017,04
201705,구로구,201705,3842819288.0,507947833333.3333,0.007565381788877926,75.65381788877926,1,2017,05
201706,구로구,201706,4015041810.0,507947833333.3333,0.00790443731918665,79.0443731918665,1,2017,06
201707,구로구,201707,5240778664.0,507947833333.3333,0.010317552945561668,103.17552945561668,2,2017,07
201708,구로구,201708,7406630639.999998,507947833333.3333,0.01458147895108651,145.8147895108651,2,2017,08
201709,구로구,201709,4721238750.0,507947833333.3333,0.00929473154559507,92.9473154559507,1,2017,09
201710,구로구,201710,3885107028.0,507947833333.3333,0.007648633920740549,76.48633920740549,1,2017,10
201711,구로구,201711,4215803088.0000005,507947833333.3333,0.008299677272633314,82.99677272633313,1,2017,11
201712,구로구,201712,4703368399.999998,507947833333.3333,0.00925955007846934,92.5955007846934,1,2017,12
201701,금천구,201701,2727116486.0,549892500000.0,0.004959362940938456,49.593629409384555,1,2017,01
201702,금천구,201702,2769169650.000001,549892500000.0,0.005035838186554647,50.35838186554647,1,2017,02
201703,금천구,201703,2133936282.0000002,549892500000.0,0.003880642638333857,38.80642638333857,1,2017,03
201704,금천구,201704,2312505720.0,549892500000.0,0.004205377814754702,42.05377814754702,1,2017,04
201705,금천구,201705,1999093950.0,549892500000.0,0.0036354268334265333,36.354268334265335,1,2017,05
201706,금천구,201706,2099163600.0000007,549892500000.0,0.0038174072205021904,38.1740722050219,1,2017,06
201707,금천구,201707,2696512068.0,549892500000.0,0.004903707666498452,49.03707666498452,1,2017,07
201708,금천구,201708,3837288884.0000005,549892500000.0,0.006978252811231287,69.78252811231287,1,2017,08
201709,금천구,201709,2570132800.000001,549892500000.0,0.004673882258805132,46.73882258805132,1,2017,09
201710,금천구,201710,2084328680.0,549892500000.0,0.0037904293657396674,37.90429365739667,1,2017,10
201711,금천구,201711,2305568685.0,549892500000.0,0.004192762558136363,41.92762558136363,1,2017,11
201712,금천구,201712,2579733309.0,549892500000.0,0.004691341142132326,46.91341142132326,1,2017,12
201701,노원구,201701,5980394358.0,182632333333.3333,0.032745539898922614,327.4553989892261,4,2017,01
201702,노원구,201702,6041097296.0,182632333333.3333,0.033077917725411896,330.77917725411896,4,2017,02
201703,노원구,201703,4441038516.0,182632333333.3333,0.02431682514779238,243.1682514779238,3,2017,03
201704,노원구,201704,5075173152.0,182632333333.3333,0.02778901774603621,277.8901774603621,3,2017,04
201705,노원구,201705,4429715220.0,182632333333.3333,0.024254824647698382,242.54824647698382,3,2017,05
201706,노원구,201706,4617485600.0,182632333333.3333,0.02528295792822374,252.8295792822374,3,2017,06
201707,노원구,201707,5870288384.0,182632333333.3333,0.03214265665261902,321.4265665261902,4,2017,07
201708,노원구,201708,7946354464.0,182632333333.3333,0.043510118493074436,435.10118493074435,5,2017,08
201709,노원구,201709,5218111206.000001,182632333333.3333,0.028571672445733422,285.71672445733424,3,2017,09
201710,노원구,201710,4352625700.000001,182632333333.3333,0.02383272239125238,238.32722391252378,3,2017,10
201711,노원구,201711,4904451950.0,182632333333.3333,0.026854236927743722,268.5423692774372,3,2017,11
201712,노원구,201712,5419321994.0,182632333333.3333,0.029673398434377267,296.73398434377265,3,2017,12
201701,도봉구,201701,4013498115.0,93716666666.66667,0.04282587353725769,428.2587353725769,5,2017,01
201702,도봉구,201702,4114739361.9999995,93716666666.66667,0.04390616427529788,439.0616427529788,5,2017,02
201703,도봉구,201703,3057219792.000001,93716666666.66667,0.0326219433611951,326.21943361195105,4,2017,03
201704,도봉구,201704,3416041354.0000005,93716666666.66667,0.03645073470389472,364.5073470389472,4,2017,04
201705,도봉구,201705,2985684840.0,93716666666.66667,0.031858632473768446,318.58632473768444,4,2017,05
201706,도봉구,201706,3092028956.9999995,93716666666.66667,0.032993373185132485,329.93373185132486,4,2017,06
201707,도봉구,201707,3942345273.0,93716666666.66667,0.04206663993953406,420.6663993953406,5,2017,07
201708,도봉구,201708,5376153950.999998,93716666666.66667,0.05736603895785166,573.6603895785166,6,2017,08
201709,도봉구,201709,3534729015.000001,93716666666.66667,0.03771718671527655,377.1718671527655,4,2017,09
201710,도봉구,201710,2960869824.000001,93716666666.66667,0.0315938448230482,315.93844823048204,4,2017,10
201711,도봉구,201711,3325302326.9999995,93716666666.66667,0.03548250749066334,354.8250749066334,4,2017,11
201712,도봉구,201712,3726631043.9999995,93716666666.66667,0.03976486975635781,397.6486975635781,4,2017,12
201701,동대문구,201701,4403027520.000002,258964916666.66666,0.017002409348241838,170.02409348241838,2,2017,01
201702,동대문구,201702,4532715686.0,258964916666.66666,0.017503203693936664,175.03203693936663,2,2017,02
201703,동대문구,201703,3485647309.0000005,258964916666.66666,0.013459920957118067,134.59920957118067,2,2017,03
201704,동대문구,201704,3733310846.0000005,258964916666.66666,0.014416280375173087,144.16280375173088,2,2017,04
201705,동대문구,201705,3330438450.0,258964916666.66666,0.012860577768095356,128.60577768095357,2,2017,05
201706,동대문구,201706,3504522989.0,258964916666.66666,0.013532809903786839,135.32809903786838,2,2017,06
201707,동대문구,201707,4521898290.0,258964916666.66666,0.01746143202795488,174.6143202795488,2,2017,07
201708,동대문구,201708,6549522727.000001,258964916666.66666,0.025291158398225762,252.9115839822576,3,2017,08
201709,동대문구,201709,4156576056.0,258964916666.66666,0.016050730382719154,160.50730382719155,2,2017,09
201710,동대문구,201710,3331989908.0,258964916666.66666,0.012866568764945317,128.66568764945316,2,2017,10
201711,동대문구,201711,3604323492.0,258964916666.66666,0.013918192233890113,139.18192233890113,2,2017,11
201712,동대문구,201712,4123036131.0,258964916666.66666,0.01592121505905401,159.21215059054012,2,2017,12
201701,동작구,201701,4647464640.0,229609000000.0,0.020240777321446458,202.40777321446458,3,2017,01
201702,동작구,201702,4719167620.0,229609000000.0,0.020553060289448585,205.53060289448584,3,2017,02
201703,동작구,201703,3664997236.0,229609000000.0,0.015961905831217416,159.61905831217416,2,2017,03
201704,동작구,201704,3982391280.0,229609000000.0,0.017344229886459155,173.44229886459155,2,2017,04
201705,동작구,201705,3534399257.9999995,229609000000.0,0.01539312160237621,153.93121602376212,2,2017,05
201706,동작구,201706,3726322400.0,229609000000.0,0.016228991023871014,162.28991023871015,2,2017,06
201707,동작구,201707,4861893239.999999,229609000000.0,0.021174663188289655,211.74663188289654,3,2017,07
201708,동작구,201708,6766676234.999999,229609000000.0,0.02947043118954396,294.70431189543956,3,2017,08
201709,동작구,201709,4440380796.0,229609000000.0,0.01933887955611496,193.3887955611496,2,2017,09
201710,동작구,201710,3563440464.0,229609000000.0,0.015519602733342333,155.19602733342333,2,2017,10
201711,동작구,201711,3872082412.0,229609000000.0,0.016863809397715247,168.63809397715247,2,2017,11
201712,동작구,201712,4296769400.0,229609000000.0,0.018713418899084965,187.13418899084965,2,2017,12
201701,마포구,201701,4698753792.0,705349166666.6666,0.006661599692823531,66.6159969282353,1,2017,01
201702,마포구,201702,4767513928.0,705349166666.6666,0.006759083519627986,67.59083519627987,1,2017,02
201703,마포구,201703,3662063856.0,705349166666.6666,0.005191845442032847,51.918454420328466,1,2017,03
201704,마포구,201704,4006184234.0,705349166666.6666,0.0056797178239146335,56.797178239146334,1,2017,04
201705,마포구,201705,3577803250.0,705349166666.6666,0.005072386016854537,50.723860168545365,1,2017,05
201706,마포구,201706,3860358766.0,705349166666.6666,0.005472975582069874,54.729755820698735,1,2017,06
201707,마포구,201707,5460511392.0,705349166666.6666,0.007741572046941291,77.4157204694129,1,2017,07
201708,마포구,201708,7615843949.999998,705349166666.6666,0.010797267948852753,107.97267948852753,2,2017,08
201709,마포구,201709,4670633214.0,705349166666.6666,0.006621732093443082,66.21732093443082,1,2017,09
201710,마포구,201710,3652119471.0,705349166666.6666,0.005177746913998859,51.77746913998859,1,2017,10
201711,마포구,201711,3924686588.0000005,705349166666.6666,0.005564175550879648,55.64175550879648,1,2017,11
201712,마포구,201712,4454929248.0,705349166666.6666,0.006315920480991093,63.15920480991093,1,2017,12
201701,서대문구,201701,3892424615.0,281528500000.0,0.013826041111290686,138.26041111290687,2,2017,01
201702,서대문구,201702,3849074365.0,281528500000.0,0.013672059365215245,136.72059365215244,2,2017,02
201703,서대문구,201703,3091417087.0000005,281528500000.0,0.01098083173462012,109.80831734620119,2,2017,03
201704,서대문구,201704,3285960894.9999995,281528500000.0,0.01167185878161536,116.7185878161536,2,2017,04
201705,서대문구,201705,2989573500.0000005,281528500000.0,0.010619079418247178,106.19079418247178,2,2017,05
201706,서대문구,201706,3092065050.0,281528500000.0,0.010983133323979632,109.83133323979632,2,2017,06
201707,서대문구,201707,4175516525.9999995,281528500000.0,0.014831594406960573,148.31594406960573,2,2017,07
201708,서대문구,201708,5557886874.000002,281528500000.0,0.01974182675643852,197.4182675643852,2,2017,08
201709,서대문구,201709,3619534229.9999995,281528500000.0,0.012856724026164312,128.56724026164312,2,2017,09
201710,서대문구,201710,2971705846.0000005,281528500000.0,0.010555612827830931,105.55612827830932,2,2017,10
201711,서대문구,201711,3213765830.0000005,281528500000.0,0.011415419149393402,114.15419149393402,2,2017,11
201712,서대문구,201712,3695979907.0,281528500000.0,0.01312826199478916,131.2826199478916,2,2017,12
201701,서초구,201701,6232044174.000001,1586307250000.0,0.00392864886294884,39.286488629488396,1,2017,01
201702,서초구,201702,6114554768.0,1586307250000.0,0.0038545841406196686,38.545841406196686,1,2017,02
201703,서초구,201703,5088009078.0,1586307250000.0,0.003207454973177485,32.07454973177485,1,2017,03
201704,서초구,201704,5372868576.0,1586307250000.0,0.0033870289478914,33.870289478914,1,2017,04
201705,서초구,201705,4972046116.0,1586307250000.0,0.003134352513360826,31.34352513360826,1,2017,05
201706,서초구,201706,5360124355.0,1586307250000.0,0.003378995055970399,33.78995055970399,1,2017,06
201707,서초구,201707,7703745040.000001,1586307250000.0,0.004856401582984633,48.56401582984633,1,2017,07
201708,서초구,201708,11250532152.000002,1586307250000.0,0.007092278089254148,70.92278089254148,1,2017,08
201709,서초구,201709,6423113340.000001,1586307250000.0,0.004049097890714426,40.49097890714425,1,2017,09
201710,서초구,201710,5069813897.999999,1586307250000.0,0.003195984824503575,31.95984824503575,1,2017,10
201711,서초구,201711,5358510714.0,1586307250000.0,0.003377977824913805,33.779778249138054,1,2017,11
201712,서초구,201712,5924777700.0,1586307250000.0,0.0037349496448433935,37.34949644843393,1,2017,12
201701,성동구,201701,3709350547.0,590137083333.3334,0.00628557440594664,62.8557440594664,1,2017,01
201702,성동구,201702,3830648988.0,590137083333.3334,0.0064911172271414335,64.91117227141433,1,2017,02
201703,성동구,201703,2986735692.0,590137083333.3334,0.005061087968120401,50.61087968120401,1,2017,03
201704,성동구,201704,3244444371.0,590137083333.3334,0.005497780876053515,54.977808760535154,1,2017,04
201705,성동구,201705,2893655902.0,590137083333.3334,0.004903362258910182,49.03362258910182,1,2017,05
201706,성동구,201706,3112180064.0,590137083333.3334,0.005273656158703239,52.73656158703239,1,2017,06
201707,성동구,201707,4121067169.9999986,590137083333.3334,0.006983237092511694,69.83237092511695,1,2017,07
201708,성동구,201708,6105697304.0,590137083333.3334,0.010346235605992675,103.46235605992675,2,2017,08
201709,성동구,201709,3883436676.0,590137083333.3334,0.006580567101570327,65.80567101570327,1,2017,09
201710,성동구,201710,2995359605.0,590137083333.3334,0.005075701374468785,50.75701374468785,1,2017,10
201711,성동구,201711,3199287520.0,590137083333.3334,0.005421261619298906,54.21261619298906,1,2017,11
201712,성동구,201712,3603997037.000001,590137083333.3334,0.006107050613805127,61.070506138051265,1,2017,12
201701,성북구,201701,5609388048.0,199858500000.0,0.028066797499230706,280.66797499230705,3,2017,01
201702,성북구,201702,5879343800.000002,199858500000.0,0.029417531903821962,294.17531903821964,3,2017,02
201703,성북구,201703,4473253761.999999,199858500000.0,0.02238210414868519,223.8210414868519,3,2017,03
201704,성북구,201704,4846118040.0,199858500000.0,0.024247745479927047,242.47745479927048,3,2017,04
201705,성북구,201705,4321638327.000001,199858500000.0,0.02162349025435496,216.2349025435496,3,2017,05
201706,성북구,201706,4512703380.000001,199858500000.0,0.022579491890512542,225.79491890512543,3,2017,06
201707,성북구,201707,5657392026.0,199858500000.0,0.0283069873235314,283.069873235314,3,2017,07
201708,성북구,201708,8082209920.0,199858500000.0,0.040439660659916894,404.39660659916893,5,2017,08
201709,성북구,201709,5433942640.0,199858500000.0,0.027188949381687543,271.8894938168754,3,2017,09
201710,성북구,201710,4295910276.000002,199858500000.0,0.02149475892193728,214.9475892193728,3,2017,10
201711,성북구,201711,4652667264.0,199858500000.0,0.023279806783299183,232.79806783299182,3,2017,11
201712,성북구,201712,5255587094.0,199858500000.0,0.02629654027224261,262.9654027224261,3,2017,12
201701,송파구,201701,7776717594.0,954014583333.3334,0.008151570982099766,81.51570982099767,1,2017,01
201702,송파구,201702,7837205380.000001,954014583333.3334,0.00821497440072326,82.1497440072326,1,2017,02
201703,송파구,201703,6192969888.000002,954014583333.3334,0.006491483459678073,64.91483459678072,1,2017,03
201704,송파구,201704,6826854202.0,954014583333.3334,0.007155922269182643,71.55922269182642,1,2017,04
201705,송파구,201705,6157594052.0,954014583333.3334,0.006454402437419064,64.54402437419064,1,2017,05
201706,송파구,201706,6547860648.999998,954014583333.3334,0.006863480667267925,68.63480667267925,1,2017,06
201707,송파구,201707,8767511075.999998,954014583333.3334,0.00919012269746051,91.9012269746051,1,2017,07
201708,송파구,201708,12405227040.0,954014583333.3334,0.013003183868171127,130.03183868171126,2,2017,08
201709,송파구,201709,8141604874.999999,954014583333.3334,0.008534046562006606,85.34046562006606,1,2017,09
201710,송파구,201710,6272695868.0,954014583333.3334,0.006575052391844115,65.75052391844115,1,2017,10
201711,송파구,201711,6829407086.999999,954014583333.3334,0.00715859820836072,71.58598208360719,1,2017,11
201712,송파구,201712,7536285878.0,954014583333.3334,0.007899549975083365,78.99549975083366,1,2017,12
201701,양천구,201701,5436302432.0,196575916666.66666,0.02765497688721618,276.5497688721618,3,2017,01
201702,양천구,201702,5460277760.0,196575916666.66666,0.027776941614160094,277.7694161416009,3,2017,02
201703,양천구,201703,4315253256.0,196575916666.66666,0.021952095298211762,219.52095298211762,3,2017,03
201704,양천구,201704,4708392402.0,196575916666.66666,0.023952030756565212,239.52030756565213,3,2017,04
201705,양천구,201705,4286505712.0,196575916666.66666,0.0218058538639228,218.058538639228,3,2017,05
201706,양천구,201706,4457185502.0,196575916666.66666,0.022674117855230658,226.74117855230656,3,2017,06
201707,양천구,201707,5926813377.0,196575916666.66666,0.03015025175769667,301.5025175769667,4,2017,07
201708,양천구,201708,8354312140.0,196575916666.66666,0.04249916409733136,424.99164097331357,5,2017,08
201709,양천구,201709,5534759637.0,196575916666.66666,0.02815583786077559,281.5583786077559,3,2017,09
201710,양천구,201710,4315680756.000001,196575916666.66666,0.021954270030535284,219.54270030535284,3,2017,10
201711,양천구,201711,4633390417.000002,196575916666.66666,0.023570488672103367,235.70488672103366,3,2017,11
201712,양천구,201712,5046995250.0,196575916666.66666,0.025674534986695134,256.74534986695136,3,2017,12
201701,영등포구,201701,4713429665.0,2085096916666.6667,0.002260532653098499,22.60532653098499,1,2017,01
201702,영등포구,201702,4675567440.0,2085096916666.6667,0.0022423741566289304,22.423741566289305,1,2017,02
201703,영등포구,201703,3766272106.0,2085096916666.6667,0.0018062815574160162,18.06281557416016,1,2017,03
201704,영등포구,201704,3926215736.0,2085096916666.6667,0.0018829895649534756,18.829895649534755,1,2017,04
201705,영등포구,201705,3591893000.0,2085096916666.6667,0.0017226503819986305,17.226503819986306,1,2017,05
201706,영등포구,201706,3788487563.000001,2085096916666.6667,0.0018169359576131617,18.16935957613162,1,2017,06
201707,영등포구,201707,5323551743.999998,2085096916666.6667,0.0025531435500420175,25.531435500420177,1,2017,07
201708,영등포구,201708,7019705760.0,2085096916666.6667,0.003366608863065238,33.66608863065238,1,2017,08
201709,영등포구,201709,4494748700.0,2085096916666.6667,0.0021556545712923094,21.556545712923093,1,2017,09
201710,영등포구,201710,3658359392.0000005,2085096916666.6667,0.0017545272657390068,17.54527265739007,1,2017,10
201711,영등포구,201711,3897585820.000001,2085096916666.6667,0.0018692588286164,18.692588286164,1,2017,11
201712,영등포구,201712,4490554080.0,2085096916666.6667,0.0021536428566489895,21.536428566489896,1,2017,12
201701,용산구,201701,3628838842.0,1437743166666.6667,0.0025239826737714745,25.239826737714743,1,2017,01
201702,용산구,201702,3703914081.0000005,1437743166666.6667,0.0025762000939203444,25.762000939203446,1,2017,02
201703,용산구,201703,2852344170.0,1437743166666.6667,0.001983903826587479,19.83903826587479,1,2017,03
201704,용산구,201704,3041421192.0,1437743166666.6667,0.002115413421891879,21.15413421891879,1,2017,04
201705,용산구,201705,2740605111.0,1437743166666.6667,0.0019061854540779709,19.06185454077971,1,2017,05
201706,용산구,201706,3051869716.0,1437743166666.6667,0.0021226807309928674,21.226807309928674,1,2017,06
201707,용산구,201707,4549230189.0,1437743166666.6667,0.003164146625399831,31.64146625399831,1,2017,07
201708,용산구,201708,6393388730.0,1437743166666.6667,0.004446822546771508,44.46822546771508,1,2017,08
201709,용산구,201709,3855439248.0,1437743166666.6667,0.0026815910778686825,26.815910778686824,1,2017,09
201710,용산구,201710,2839787652.0,1437743166666.6667,0.0019751703348963924,19.75170334896392,1,2017,10
201711,용산구,201711,3000285457.0000005,1437743166666.6667,0.002086802098288533,20.86802098288533,1,2017,11
201712,용산구,201712,3433368192.000001,1437743166666.6667,0.0023880260894997593,23.880260894997594,1,2017,12
201701,은평구,201701,5787591493.999998,122533416666.66667,0.04723276026607706,472.3276026607706,5,2017,01
201702,은평구,201702,5984532978.0,122533416666.66667,0.04884000741022347,488.4000741022347,5,2017,02
201703,은평구,201703,4654308921.0,122533416666.66667,0.03798399691784758,379.8399691784758,4,2017,03
201704,은평구,201704,5008917256.000001,122533416666.66667,0.040877969392023,408.77969392023,5,2017,04
201705,은평구,201705,4430386584.000001,122533416666.66667,0.03615655797840182,361.56557978401815,4,2017,05
201706,은평구,201706,4567679856.000001,122533416666.66667,0.03727701373434866,372.7701373434866,4,2017,06
201707,은평구,201707,5702818392.0,122533416666.66667,0.04654092366912155,465.4092366912155,5,2017,07
